Drug,id,name,section
"N,N'-Diphenyl-P-Phenylenediamine",1310040Q0,Permethrin,13.10: Anti-infective skin preparations
"N,N'-Diphenyl-P-Phenylenediamine",0402010Q0,Perphenazine,4.2: Drugs used in psychoses and related disorders
"N,N'-Diphenyl-P-Phenylenediamine",0407020V0,Pethidine hydrochloride,4.7: Analgesics
"N,N'-Diphenyl-P-Phenylenediamine",0703010P0,Phased formulations of ethinylestradiol,7.3: Contraceptives
"N,N'-Diphenyl-P-Phenylenediamine",1201010AG,Phenazone/lidocaine,12.1: Drugs acting on the ear
"N,N'-Diphenyl-P-Phenylenediamine",0403020M0,Phenelzine sulfate,4.3: Antidepressant drugs
"N,N'-Diphenyl-P-Phenylenediamine",0208020N0,Phenindione,2.8: Anticoagulants and protamine
"N,N'-Diphenyl-P-Phenylenediamine",0408010N0,Phenobarbital,4.8: Antiepileptic drugs
"N,N'-Diphenyl-P-Phenylenediamine",0408010P0,Phenobarbital sodium,4.8: Antiepileptic drugs
"N,N'-Diphenyl-P-Phenylenediamine",1203040K0,Phenol,12.3: Drugs acting on the oropharynx
"N,N'-Diphenyl-P-Phenylenediamine",0107030P0,Phenol,1.7: Local preparations for anal and rectal disorders
"N,N'-Diphenyl-P-Phenylenediamine",1310050P0,Phenol,13.10: Anti-infective skin preparations
"N,N'-Diphenyl-P-Phenylenediamine",0106020U0,Phenolphthalein and rhubarb,1.6: Laxatives
"N,N'-Diphenyl-P-Phenylenediamine",1310040S0,Phenothrin,13.10: Anti-infective skin preparations
"N,N'-Diphenyl-P-Phenylenediamine",0205040M0,Phenoxybenzamine hydrochloride,2.5: Hypertension and heart failure
"N,N'-Diphenyl-P-Phenylenediamine",0501011P0,Phenoxymethylpenicillin (Penicillin V),5.1: Antibacterial drugs
"N,N'-Diphenyl-P-Phenylenediamine",0208020S0,Phenprocoumon,2.8: Anticoagulants and protamine
"N,N'-Diphenyl-P-Phenylenediamine",0704050AD,Phentolamine/aviptadil,7.4: Drugs for genito-urinary disorders
"N,N'-Diphenyl-P-Phenylenediamine",0205040P0,Phentolamine mesilate,2.5: Hypertension and heart failure
"N,N'-Diphenyl-P-Phenylenediamine",1001010Q0,Phenylbutazone,10.1: Drugs used in rheumatic diseases and gout
"N,N'-Diphenyl-P-Phenylenediamine",0207020X0,Phenylephrine hydrochloride,2.7: Sympathomimetics and other vasoconstrictor drugs
"N,N'-Diphenyl-P-Phenylenediamine",0310000Q0,Phenylephrine hydrochloride,3.10: Systemic nasal decongestants
"N,N'-Diphenyl-P-Phenylenediamine",1105000P0,Phenylephrine hydrochloride,11.5: Mydriatics and cycloplegics
"N,N'-Diphenyl-P-Phenylenediamine",1202020K0,Phenylephrine hydrochloride,12.2: Drugs acting on the nose
"N,N'-Diphenyl-P-Phenylenediamine",1105000T0,Phenylephrine hydrochloride and tropicamide,11.5: Mydriatics and cycloplegics
"N,N'-Diphenyl-P-Phenylenediamine",0310000K0,Phenylpropanolamine hydrochloride,3.10: Systemic nasal decongestants
"N,N'-Diphenyl-P-Phenylenediamine",0408010Z0,Phenytoin,4.8: Antiepileptic drugs
"N,N'-Diphenyl-P-Phenylenediamine",0408020T0,Phenytoin sodium,4.8: Antiepileptic drugs
"N,N'-Diphenyl-P-Phenylenediamine",0408010Q0,Phenytoin sodium,4.8: Antiepileptic drugs
"N,N'-Diphenyl-P-Phenylenediamine",030902030,Pholcodine,3.9: Cough preparations
"N,N'-Diphenyl-P-Phenylenediamine",0309010X0,Pholcodine,3.9: Cough preparations
"N,N'-Diphenyl-P-Phenylenediamine",2141,Physical Debridement Device,21.41: Debridement Device
"N,N'-Diphenyl-P-Phenylenediamine",0906060Q0,Phytomenadione,9.6: Vitamins
"N,N'-Diphenyl-P-Phenylenediamine",1203050P0,Pilocarpine hydrochloride,12.3: Drugs acting on the oropharynx
"N,N'-Diphenyl-P-Phenylenediamine",1106000X0,Pilocarpine hydrochloride,11.6: Treatment of glaucoma
"N,N'-Diphenyl-P-Phenylenediamine",1106000Y0,Pilocarpine nitrate,11.6: Treatment of glaucoma
"N,N'-Diphenyl-P-Phenylenediamine",0204000P0,Pindolol,2.4: Beta-adrenoceptor blocking drugs
"N,N'-Diphenyl-P-Phenylenediamine",020400010,Pindolol with diuretic,2.4: Beta-adrenoceptor blocking drugs
"N,N'-Diphenyl-P-Phenylenediamine",0601023B0,Pioglitazone hydrochloride,6.1: Drugs used in diabetes
"N,N'-Diphenyl-P-Phenylenediamine",0501014S0,Piperacillin sodium/tazobactam sodium,5.1: Antibacterial drugs
"N,N'-Diphenyl-P-Phenylenediamine",0505010H0,Piperazine,5.5: Anthelmintics
"N,N'-Diphenyl-P-Phenylenediamine",0801050BH,Pipobroman,8.1: Cytotoxic drugs
"N,N'-Diphenyl-P-Phenylenediamine",0402020V0,Pipotiazine palmitate,4.2: Drugs used in psychoses and related disorders
"N,N'-Diphenyl-P-Phenylenediamine",0103020P0,Pirenzepine,1.3: Antisecretory drugs and mucosal protectants
"N,N'-Diphenyl-P-Phenylenediamine",0311010B0,Pirfenidone,3.11: Antifibrotics
"N,N'-Diphenyl-P-Phenylenediamine",0404000W0,Pitolisant hydrochloride,4.4: CNS stimulants and drugs used for ADHD
"N,N'-Diphenyl-P-Phenylenediamine",0501015P0,Pivmecillinam hydrochloride,5.1: Antibacterial drugs
"N,N'-Diphenyl-P-Phenylenediamine",0407042Q0,Pizotifen malate,4.7: Analgesics
"N,N'-Diphenyl-P-Phenylenediamine",2129,Plantar Pressure Offloading Device,21.29: Pressure Offloading Device
"N,N'-Diphenyl-P-Phenylenediamine",1404000L0,Pneumococcal,14.4: Vaccines and antisera
"N,N'-Diphenyl-P-Phenylenediamine",1307000K0,Podophyllotoxin,13.7: Preparations for warts and calluses
"N,N'-Diphenyl-P-Phenylenediamine",1307000J0,Podophyllum resin,13.7: Preparations for warts and calluses
"N,N'-Diphenyl-P-Phenylenediamine",0212000AG,Policosanol,2.12: Lipid-regulating drugs
"N,N'-Diphenyl-P-Phenylenediamine",1103010AJ,Polihexanide,11.3: Anti-infective eye preparations
"N,N'-Diphenyl-P-Phenylenediamine",0304020P0,Pollen allergy preparations,"3.4: Antihistamines, hyposensitisation and allergic emergencies"
"N,N'-Diphenyl-P-Phenylenediamine",1103010Q0,Polymyxin B sulphate,11.3: Anti-infective eye preparations
"N,N'-Diphenyl-P-Phenylenediamine",1310011W0,Polymyxins,13.10: Anti-infective skin preparations
"N,N'-Diphenyl-P-Phenylenediamine",1310050R0,Polynoxylin,13.10: Anti-infective skin preparations
"N,N'-Diphenyl-P-Phenylenediamine",0901011S0,Polysaccharide-iron complex,9.1: Anaemias and some other blood disorders
"N,N'-Diphenyl-P-Phenylenediamine",1108010Q0,Polyvinyl alcohol,11.8: Miscellaneous ophthalmic preparations
"N,N'-Diphenyl-P-Phenylenediamine",0801050BQ,Ponatinib,8.1: Cytotoxic drugs
"N,N'-Diphenyl-P-Phenylenediamine",0502010A0,Posaconazole,5.2: Antifungal drugs
"N,N'-Diphenyl-P-Phenylenediamine",0902013P0,Potassium bicarbonate,9.2: Fluids and electrolytes
"N,N'-Diphenyl-P-Phenylenediamine",1310011T0,Potassium hydroxyquinoline sulphate,13.10: Anti-infective skin preparations
"N,N'-Diphenyl-P-Phenylenediamine",1311060Q0,Potassium permanganate,"13.11: Skin cleansers,antiseptics and desloughing agents"
"N,N'-Diphenyl-P-Phenylenediamine",0702020V0,Povidone iodine,7.2: Treatment of vaginal and vulval conditions
"N,N'-Diphenyl-P-Phenylenediamine",1108020AH,Povidone iodine,11.8: Miscellaneous ophthalmic preparations
"N,N'-Diphenyl-P-Phenylenediamine",1309000Q0,Povidone-iodine,13.9: Shampoos and other preparations for scalp and hair conditions
"N,N'-Diphenyl-P-Phenylenediamine",1203040M0,Povidone-iodine,12.3: Drugs acting on the oropharynx
"N,N'-Diphenyl-P-Phenylenediamine",1310050S0,Povidone-iodine,13.10: Anti-infective skin preparations
"N,N'-Diphenyl-P-Phenylenediamine",1108010T0,Povidone K 25,11.8: Miscellaneous ophthalmic preparations
"N,N'-Diphenyl-P-Phenylenediamine",0913205A0,Powder 10g GMP protein equivalent (0913205),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913206I0,Powder 10g GMP protein equivalent (0913206),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913621A0,Powder 10g GMP protein equivalent (0913621),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913205B0,Powder 10g protein equivalent (0913205),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913221A0,Powder 10g protein equivalent (0913221),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913222B0,Powder 10g protein equivalent (0913222),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913225B0,Powder 10g protein equivalent (0913225),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913226B0,Powder 10g protein equivalent (0913226),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913227B0,Powder 10g protein equivalent (0913227),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913051E0,Powder 1.3 kcal/ml milkshake pre-thickened (0913051),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913671C0,Powder 1.3 kcal/ml milkshake pre-thickened (0913671),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913205C0,Powder 15g GMP protein equivalent (0913205),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913621F0,Powder 15g GMP protein equivalent (0913621),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913201B0,Powder 15g protein equivalent (0913201),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913204B0,Powder 15g protein equivalent (0913204),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913205D0,Powder 15g protein equivalent (0913205),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913206A0,Powder 15g protein equivalent (0913206),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913051F0,Powder 1.7 kcal/ml milkshake pre-thickened (0913051),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913671B0,Powder 1.7 kcal/ml milkshake pre-thickened (0913671),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913205E0,Powder 20g GMP protein equivalent (0913205),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913621D0,Powder 20g GMP protein equivalent (0913621),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913201C0,Powder 20g protein equivalent (0913201),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913204C0,Powder 20g protein equivalent (0913204),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913205F0,Powder 20g protein equivalent (0913205),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913206B0,Powder 20g protein equivalent (0913206),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913207A0,Powder 25g protein equivalent per 100g (0913207),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913051G0,Powder 2.7 kcal/ml milkshake pre-thickened (0913051),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913671A0,Powder 2.7 kcal/ml milkshake pre-thickened (0913671),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913223A0,Powder 28g protein equivalent per 100g (0913223),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913011E0,"Powder 2 kcal/ml m/sk higher volume, higher energy (0913011)",9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913081C0,Powder 3.7 kcal/g energy and protein fortifier (0913081),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913201D0,Powder 39g protein equivalent per 100g (0913201),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913204D0,Powder 39g protein equivalent per 100g (0913204),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913205G0,Powder 39g protein equivalent per 100g (0913205),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913061E0,Powder 4.4 kcal/g amino acid based ONS with MCT (0913061),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913205H0,Powder 5g GMP protein equivalent (0913205),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913621C0,Powder 5g GMP protein equivalent (0913621),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913203B0,Powder 5g protein equivalent (0913203),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913204A0,Powder 5g protein equivalent (0913204),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913207B0,Powder 5g protein equivalent (0913207),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913209A0,Powder 5g protein equivalent (0913209),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913221B0,Powder 5g protein equivalent (0913221),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913222A0,Powder 5g protein equivalent (0913222),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913224A0,Powder 5g protein equivalent (0913224),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913225A0,Powder 5g protein equivalent (0913225),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913226A0,Powder 5g protein equivalent (0913226),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913227A0,Powder 5g protein equivalent (0913227),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913094A0,"Powder 5 kcal/g high energy, low protein formula (0913094)",9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913141F0,Powder 6.7 kcal/g energy and protein fortifier (0913141),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913202A0,Powder 77g protein equivalent per 100g (0913202),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913203C0,Powder 77g protein equivalent per 100g (0913203),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913204E0,Powder 77g protein equivalent per 100g (0913204),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913206C0,Powder 77g protein equivalent per 100g (0913206),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913205I0,Powder 79g protein equivalent per 100g (0913205),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913107A0,Powder amino acid formula (0913107),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913131A0,Powder amino acid formula (0913131),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913131B0,Powder amino acid semi solid  (0913131),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913191A0,Powder carbohydrate supplement (0913191),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913193A0,Powder carbohydrate supplement (0913193),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913371A0,Powder disc follow on formula for malabsorption (0913371),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913321A0,Powder disc impaired GI function specific ONS (0913321),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913354A0,Powder disc infant formula for malabsorption (0913354),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913355A0,Powder discontinued amino acid formula (0913355),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913361A0,Powder discontinued amino acid formula (0913361),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913351A0,Powder discontinued extensively hydrolysed formula (0913351),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913353A0,Powder discontinued soya based formula (0913353),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913449A0,Powder disc or non ACBS carbohydrate supplement (091344),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913444A0,Powder disc or non ACBS infant formula (0913444),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913352A0,Powder disc or non ACBS lactose free formula (0913352),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913356A0,Powder disc or non ACBS pre-thickened formula (0913356),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913411A0,Powder disc or non ACBS thickener - gum based (0913411),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913411B0,Powder disc or non ACBS thickener - starch based (0913411),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913211A0,Powder energy (carbohydrate and fat) fortifier (0913211),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913211B0,Powder energy (carbohydrate) fortifier (0913211),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913212A0,Powder essential fatty acid supplement (0913212),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913101A0,Powder extensively hydrolysed formula (0913101),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913132A0,Powder extensively hydrolysed formula (0913132),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913102A0,Powder extensively hydrolysed formula with MCT (0913102),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913661A0,Powder extensively hydrolysed formula with MCT (0913661),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913231A0,Powder infant formula (0913231),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913232A0,Powder infant formula (0913232),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913233A0,Powder infant formula (0913233),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913234A0,Powder infant formula (0913234),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913235A0,Powder infant formula (0913235),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913236A0,Powder infant formula (0913236),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913237A0,Powder infant formula (0913237),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913238A0,Powder infant formula (0913238),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913242A0,Powder infant formula (0913242),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913251A0,Powder infant formula (0913251),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913109A0,Powder low calcium infant formula (0913109),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913284A0,Powder micronutrient supplement (0913284),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913291A0,Powder micronutrient supplement (0913291),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913511A0,Powder OTC follow on formula (0913511),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913541D0,Powder OTC glucose for diabetic hypo treatment (0913541),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913501A0,Powder OTC infant formulae (0913501),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913311A0,Powder OTC ONS (0913311),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913311B0,Powder OTC or discontinued soup (0913311),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913651A0,Powder preterm human milk fortifier (0913651),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913111A0,Powder preterm infant formula (0913111),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913171A0,Powder pre-thickened drink (0913171),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913108A0,Powder pre-thickened formula (0913108),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913213A0,Powder single L-amino acid supplement (0913213),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913192A0,Powder slow release carbohydrate supplement (0913192),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913161A0,Powder thickener - gum based (0913161),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913161B0,Powder thickener - starch based (0913161),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0604030Q0,Prasterone,6.4: Sex Hormones
"N,N'-Diphenyl-P-Phenylenediamine",0212000X0,Pravastatin sodium,2.12: Lipid-regulating drugs
"N,N'-Diphenyl-P-Phenylenediamine",0505050P0,Praziquantel,5.5: Anthelmintics
"N,N'-Diphenyl-P-Phenylenediamine",0205040S0,Prazosin hydrochloride,2.5: Hypertension and heart failure
"N,N'-Diphenyl-P-Phenylenediamine",0105020F0,Prednisolone,1.5: Chronic bowel disorders
"N,N'-Diphenyl-P-Phenylenediamine",0603020T0,Prednisolone,6.3: Corticosteroids (endocrine)
"N,N'-Diphenyl-P-Phenylenediamine",0107020P0,Prednisolone,1.7: Local preparations for anal and rectal disorders
"N,N'-Diphenyl-P-Phenylenediamine",1001022N0,Prednisolone acetate,10.1: Drugs used in rheumatic diseases and gout
"N,N'-Diphenyl-P-Phenylenediamine",1104010R0,Prednisolone acetate,11.4: Corticosteroids and other anti-inflammatory preparations
"N,N'-Diphenyl-P-Phenylenediamine",0105020D0,Prednisolone sodium metasulphobenzoate,1.5: Chronic bowel disorders
"N,N'-Diphenyl-P-Phenylenediamine",1104010S0,Prednisolone sodium phosphate,11.4: Corticosteroids and other anti-inflammatory preparations
"N,N'-Diphenyl-P-Phenylenediamine",1201010U0,Prednisolone sodium phosphate,12.1: Drugs acting on the ear
"N,N'-Diphenyl-P-Phenylenediamine",0105020E0,Prednisolone sodium phosphate,1.5: Chronic bowel disorders
"N,N'-Diphenyl-P-Phenylenediamine",0603020X0,Prednisone,6.3: Corticosteroids (endocrine)
"N,N'-Diphenyl-P-Phenylenediamine",0408010AE,Pregabalin,4.8: Antiepileptic drugs
"N,N'-Diphenyl-P-Phenylenediamine",0702020W0,Preparations for other vaginal infections,7.2: Treatment of vaginal and vulval conditions
"N,N'-Diphenyl-P-Phenylenediamine",1002020Z0,Pridinol mesilate,10.2: Drugs used in neuromuscular disorders
"N,N'-Diphenyl-P-Phenylenediamine",1502010S0,Prilocaine hydrochloride,15.2: Local anaesthesia
"N,N'-Diphenyl-P-Phenylenediamine",0504010K0,Primaquine,5.4: Antiprotozoal drugs
"N,N'-Diphenyl-P-Phenylenediamine",0408010U0,Primidone,4.8: Antiepileptic drugs
"N,N'-Diphenyl-P-Phenylenediamine",0501070Z0,Pristinamycin,5.1: Antibacterial drugs
"N,N'-Diphenyl-P-Phenylenediamine",1001040K0,Probenecid,10.1: Drugs used in rheumatic diseases and gout
"N,N'-Diphenyl-P-Phenylenediamine",0203020S0,Procainamide hydrochloride,2.3: Anti-arrhythmic drugs
"N,N'-Diphenyl-P-Phenylenediamine",0801050U0,Procarbazine hydrochloride,8.1: Cytotoxic drugs
"N,N'-Diphenyl-P-Phenylenediamine",0406000T0,Prochlorperazine maleate,4.6: Drugs used in nausea and vertigo
"N,N'-Diphenyl-P-Phenylenediamine",0406000U0,Prochlorperazine mesilate,4.6: Drugs used in nausea and vertigo
"N,N'-Diphenyl-P-Phenylenediamine",0409020S0,Procyclidine hydrochloride,4.9: Drugs used in parkinsonism and related disorders
"N,N'-Diphenyl-P-Phenylenediamine",1311060R0,Proflavine,"13.11: Skin cleansers,antiseptics and desloughing agents"
"N,N'-Diphenyl-P-Phenylenediamine",1310050T0,Proflavine hemisulphate,13.10: Anti-infective skin preparations
"N,N'-Diphenyl-P-Phenylenediamine",0604012S0,Progesterone,6.4: Sex Hormones
"N,N'-Diphenyl-P-Phenylenediamine",0504010M0,Proguanil hydrochloride,5.4: Antiprotozoal drugs
"N,N'-Diphenyl-P-Phenylenediamine",0504010U0,Proguanil hydrochloride with atovaquone,5.4: Antiprotozoal drugs
"N,N'-Diphenyl-P-Phenylenediamine",0402010S0,Promazine hydrochloride,4.2: Drugs used in psychoses and related disorders
"N,N'-Diphenyl-P-Phenylenediamine",0304010W0,Promethazine hydrochloride,"3.4: Antihistamines, hyposensitisation and allergic emergencies"
"N,N'-Diphenyl-P-Phenylenediamine",0406000V0,Promethazine teoclate,4.6: Drugs used in nausea and vertigo
"N,N'-Diphenyl-P-Phenylenediamine",0203020R0,Propafenone hydrochloride,2.3: Anti-arrhythmic drugs
"N,N'-Diphenyl-P-Phenylenediamine",1103010S0,Propamidine isetionate,11.3: Anti-infective eye preparations
"N,N'-Diphenyl-P-Phenylenediamine",0102000Y0,Propantheline bromide,1.2: Antispasmodics and other drugs altering gut motility
"N,N'-Diphenyl-P-Phenylenediamine",0704020P0,Propiverine hydrochloride,7.4: Drugs for genito-urinary disorders
"N,N'-Diphenyl-P-Phenylenediamine",0204000R0,Propranolol hydrochloride,2.4: Beta-adrenoceptor blocking drugs
"N,N'-Diphenyl-P-Phenylenediamine",0204000Q0,Propranolol hydrochloride with diuretic,2.4: Beta-adrenoceptor blocking drugs
"N,N'-Diphenyl-P-Phenylenediamine",0208030N0,Protamine sulfate,2.8: Anticoagulants and protamine
"N,N'-Diphenyl-P-Phenylenediamine",0601012U0,Protamine zinc insulin,6.1: Drugs used in diabetes
"N,N'-Diphenyl-P-Phenylenediamine",1107000Q0,Proxymetacaine hydrochloride,11.7: Local anaesthetics
"N,N'-Diphenyl-P-Phenylenediamine",0310000N0,Pseudoephedrine hydrochloride,3.10: Systemic nasal decongestants
"N,N'-Diphenyl-P-Phenylenediamine",0309020Q0,Pseudoephedrine hydrochloride combinations,3.9: Cough preparations
"N,N'-Diphenyl-P-Phenylenediamine",0309020AF,Pseudoephedrine hydrochloride/dextromethorphan hydrobromide,3.9: Cough preparations
"N,N'-Diphenyl-P-Phenylenediamine",0310000M0,Pseudoephedrine sulfate combinations,3.10: Systemic nasal decongestants
"N,N'-Diphenyl-P-Phenylenediamine",2149,Pulsed Electromagnetic Stimulator,21.49: Pulsed Electromagnetic Stimulator
"N,N'-Diphenyl-P-Phenylenediamine",0501090N0,Pyrazinamide,5.1: Antibacterial drugs
"N,N'-Diphenyl-P-Phenylenediamine",1002010Q0,Pyridostigmine bromide,10.2: Drugs used in neuromuscular disorders
"N,N'-Diphenyl-P-Phenylenediamine",0906024N0,Pyridoxine hydrochloride,9.6: Vitamins
"N,N'-Diphenyl-P-Phenylenediamine",0504010N0,Pyrimethamine,5.4: Antiprotozoal drugs
"N,N'-Diphenyl-P-Phenylenediamine",0504010P0,Pyrimethamine with sulfadoxine,5.4: Antiprotozoal drugs
"N,N'-Diphenyl-P-Phenylenediamine",0402010AB,Quetiapine,4.2: Drugs used in psychoses and related disorders
"N,N'-Diphenyl-P-Phenylenediamine",0607010T0,Quinagolide hydrochloride,6.7: Other endocrine drugs
"N,N'-Diphenyl-P-Phenylenediamine",0205051Q0,Quinapril hydrochloride,2.5: Hypertension and heart failure
"N,N'-Diphenyl-P-Phenylenediamine",0205051P0,Quinapril hydrochloride with diuretic,2.5: Hypertension and heart failure
"N,N'-Diphenyl-P-Phenylenediamine",0203020U0,Quinidine sulfate,2.3: Anti-arrhythmic drugs
