Isotope_Atom,atom_chiral_undef,cid,Log P_Xlogp3,Heavy_Atom,Compound Complexity_N/A,bond_chiral_undef,charge,Topological_Polar Surface Area,atom_chiral_def,bond_chiral_def,Molecular Weight_N/A,Weight_Monoisotopic,Covalent_Unit,Count_Hydrogen Bond Acceptor,Count_Hydrogen Bond Donor,Mass_Exact,Count_Rotatable Bond
0,0,16211214,N/A,23,121,0,0,102,0,0,381.4,382.0868084,13,17,10,382.0868084,0
0,0,7628,N/A,4,8,0,0,60.7,0,0,61.84,62.0175241,1,3,3,62.0175241,0
0,3,64685,2.7,11,185,0,0,20.2,0,0,154.25,154.135765193,1,1,1,154.135765193,0
0,0,387447,N/A,28,500,0,0,124,2,0,384.2,384.1968855,1,6,4,384.1968855,9
0,0,104865,3.8,39,839,0,0,154,0,0,551.6,551.18385484,1,11,2,551.18385484,11
0,0,5328940,5.4,36,734,0,0,82.9,0,0,530.4,529.1647452,1,8,1,529.1647452,9
0,0,2431,2.8,13,156,0,1,0,0,0,243.16,242.05444,1,0,0,242.05444,3
0,0,68165256,4.6,40,835,0,0,85.9,0,0,584.1,583.2591382,1,9,2,583.2591382,8
0,0,2435,0.6,17,308,0,0,62.2,0,0,292.13,291.01196,1,3,2,291.01196,2
0,0,68844,-0.3,23,598,0,0,164,1,0,383.5,383.06433430,1,9,2,383.06433430,7
0,0,9837243,1,15,253,0,0,63.4,2,0,212.29,212.152477885,1,2,1,212.152477885,5
0,0,2441,1.7,19,385,0,0,54.4,0,0,316.15,315.00072,1,3,1,315.00072,1
0,0,60726,3.3,20,366,0,0,80.4,0,0,334.16,333.00006,1,4,2,333.00006,4
0,0,2442,4.3,18,256,0,0,29.3,0,0,376.13,373.99932,1,2,1,375.99727,3
0,0,31101,3.8,43,1230,0,0,118,6,0,654.6,653.22128,1,6,3,653.22128,5
0,1,6834,3.5,19,249,0,0,16.1,0,0,319.24,318.07316,1,2,0,318.07316,5
0,0,2450,-0.6,9,107,0,0,86.3,0,0,199.99,198.94802,1,4,2,198.94802,2
0,1,6729,7.1,31,514,0,0,6.5,0,0,433.0,432.2332268,1,2,0,432.2332268,6
0,1,5281004,2.5,31,862,0,0,93.1,8,0,430.5,430.23553880,1,6,2,430.23553880,4
0,0,2466,1.9,16,200,0,0,58.6,0,0,223.27,223.12084340,1,3,2,223.12084340,6
0,0,134687648,-16.7,385,14300,0,0,2160,44,0,5399,5395.6115492,1,76,65,5397.6182589,166
0,0,2471,2.8,25,528,0,0,127,0,0,364.4,364.10929292,1,7,3,364.10929292,8
0,1,2474,3.4,21,321,0,0,32.3,0,0,288.4,288.220163521,1,2,1,288.220163521,5
0,0,644073,5,34,869,0,0,62.2,7,0,467.6,467.30355879,1,5,2,467.30355879,5
0,1,444,3.2,16,247,0,0,29.1,0,0,239.74,239.1076919,1,2,1,239.1076919,4
0,0,50225,-0.1,89,2450,0,0,441,9,0,1239.4,1238.65602686,1,15,15,1238.65602686,33
0,0,2477,2.6,28,529,0,0,69.6,0,0,385.5,385.24777525,1,6,0,385.24777525,6
0,0,2478,-0.5,14,293,0,0,104,0,0,246.3,246.02318051,1,6,0,246.02318051,7
0,0,2484,6.3,24,374,0,0,3.2,0,0,317.5,317.214349865,1,1,0,317.214349865,5
0,1,27368,3.4,19,245,0,0,29.5,0,0,263.37,263.188529040,1,3,0,263.188529040,9
0,0,6473,1.7,15,279,0,0,75.3,0,0,212.25,212.11609238,1,3,2,212.11609238,4
0,0,5361092,3.8,24,492,0,0,43.7,3,0,327.5,327.219829168,1,3,2,327.219829168,2
0,1,21772,5.1,22,313,0,0,3.2,0,0,293.4,293.214349865,1,1,0,293.214349865,4
0,0,2482,2.9,14,174,0,0,52.3,0,0,193.24,193.110278721,1,3,1,193.110278721,5
0,0,51039,-1.8,24,606,0,0,138,3,0,367.8,367.0393548,1,6,3,367.0393548,4
0,0,47965,-2.1,25,629,0,0,158,3,0,363.4,363.08889182,1,7,4,363.08889182,4
0,0,27447,0.6,24,600,0,0,138,3,0,347.4,347.09397721,1,6,3,347.09397721,4
0,0,6915944,0,26,739,0,0,212,2,1,395.4,395.03581088,1,10,4,395.03581088,5
0,0,5479537,-0.1,32,869,0,0,204,2,1,480.6,480.12496023,1,10,2,480.12496023,6
0,0,77843966,1,50,1440,0,0,310,2,1,752.2,751.1497103,1,15,6,751.1497103,12
0,0,5362065,-0.7,30,861,0,0,238,2,1,453.5,453.04129018,1,12,4,453.04129018,8
0,0,5742673,-1.4,30,833,0,0,227,2,1,455.5,455.05694025,1,12,3,455.05694025,8
0,0,441199,0,28,744,0,0,202,2,0,427.5,427.05079224,1,9,3,427.05079224,8
0,0,5479539,0.9,35,955,0,0,207,2,1,514.6,514.10931017,1,10,2,514.10931017,6
0,0,6335986,-1.4,28,744,0,0,210,2,1,427.5,427.06202563,1,11,3,427.06202563,7
0,0,5281006,-1.4,27,699,0,0,158,3,1,389.4,389.10454189,1,7,4,389.10454189,5
0,0,656575,0.2,36,1050,0,0,225,3,0,532.6,532.07225596,1,9,3,532.07225596,7
0,0,9852981,2.3,43,1210,0,0,330,2,1,684.7,684.01028135,1,17,4,684.01028135,10
0,0,5481173,0.4,37,1020,0,0,245,2,1,546.6,546.09913941,1,12,3,546.09913941,8
0,0,5282242,-0.3,27,755,0,0,216,2,1,410.4,410.03547653,1,10,4,410.03547653,6
0,0,6533629,0,25,669,0,0,201,2,1,383.4,383.03581088,1,10,3,383.03581088,5
0,0,135413542,-2.4,36,1100,0,0,257,3,2,534.6,534.11037280,1,13,5,534.11037280,6
0,0,53234134,-3.2,45,1280,0,0,356,2,1,666.7,666.17509831,1,16,7,666.17509831,11
0,0,5479530,-1.3,36,1110,0,0,288,2,1,554.6,554.04605846,1,13,4,554.04605846,8
0,0,5479529,-0.2,29,798,0,0,199,2,1,424.4,424.06888465,1,10,3,424.06888465,8
0,0,2662,3.4,26,577,0,0,86.4,0,0,381.4,381.07588236,1,7,1,381.07588236,3
0,1,2663,1.9,27,474,0,0,90.9,0,0,379.5,379.24710654,1,5,3,379.24710654,10
0,0,440950,-6.9,34,641,0,0,269,15,0,504.4,504.16903493,1,16,11,504.16903493,7
0,0,11962412,1.5,18,293,0,0,95.9,1,0,267.67,267.0523023,1,5,1,267.0523023,5
0,0,5773,1.9,28,687,0,0,147,2,0,415.5,415.06604838,1,6,1,415.06604838,5
0,0,6024,-0.4,26,680,0,0,167,2,0,396.4,396.04497858,1,8,2,396.04497858,7
0,0,456255,-0.9,31,777,0,0,201,3,0,462.5,462.07801004,1,10,3,462.07801004,7
0,0,38103,0.4,24,697,0,0,138,3,0,349.4,349.10962727,1,6,3,349.10962727,4
0,0,57379345,6.4,38,835,0,0,114,0,0,558.1,557.2227389,1,8,3,557.2227389,9
0,0,446156,3.6,33,620,0,0,99.9,2,1,459.5,459.24210135,1,7,3,459.24210135,11
0,20,772,-10.8,70,2410,0,0,652,0,0,1134.9,1134.0069961,1,38,15,1134.0069961,21
0,0,31203,9.5,26,291,0,1,0,0,0,360.6,360.363025472,1,0,0,360.363025472,17
0,1,2678,1.7,27,443,0,0,53,0,0,388.9,388.1553704,1,5,1,388.1553704,8
0,0,62238,N/A,36,267,0,0,40.5,0,0,512.9,512.55323154,2,2,2,512.55323154,30
0,0,14250,N/A,19,157,0,0,0,0,0,336.4,335.21876,2,1,0,335.21876,13
0,0,25074887,1.9,102,2840,0,0,498,10,0,1431.0,1429.6698184,1,16,16,1429.6698184,38
0,0,2682,7.3,17,123,0,0,20.2,0,0,242.44,242.260965704,1,1,1,242.260965704,14
0,0,2683,8.7,22,208,0,1,3.9,0,0,304.5,304.300425216,1,0,0,304.300425216,15
0,0,10133,4.9,28,605,0,0,77.8,10,0,392.6,392.29265975,1,4,3,392.29265975,4
0,0,2707,1,7,56.4,0,0,40.5,0,0,165.40,163.919862,1,2,2,163.919862,0
0,0,2708,1.7,19,250,0,0,40.5,0,0,304.2,303.0792842,1,3,1,303.0792842,9
0,0,5959,1.1,20,342,0,0,115,2,0,323.13,322.0123269,1,5,3,322.0123269,5
0,0,5977,2,8,83.8,0,0,20.2,0,0,177.45,175.956248,1,1,1,175.956248,0
0,0,2712,2.4,21,580,0,0,48.2,0,0,299.75,299.0825398,1,3,1,299.0825398,1
0,0,9552079,0.1,34,648,0,0,178,0,2,505.4,504.2031964,1,2,6,504.2031964,13
0,0,5284533,3,25,723,0,0,54.4,6,0,362.9,362.1648724,1,3,1,362.1648724,1
0,0,10783,2.1,9,89.1,0,0,41.1,0,0,161.65,161.0065981,1,2,0,161.0065981,2
0,0,4033,0.9,8,43.7,0,0,3.2,0,0,156.05,155.0268547,1,1,0,155.0268547,4
0,1,2717,1.1,17,395,0,0,62.8,0,0,273.74,273.0226421,1,3,0,273.0226421,1
0,0,1732,3.1,9,94.9,0,0,20.2,0,0,142.58,142.0185425,1,1,1,142.0185425,0
0,0,6212,2.3,4,8,0,0,0,0,0,119.37,117.914383,1,0,0,117.914383,0
0,0,8612,2.9,18,259,0,0,55.6,0,0,270.75,270.1135055,1,4,1,270.1135055,7
0,1,2719,4.6,22,309,0,0,28.2,0,0,319.9,319.1815255,1,3,1,319.1815255,8
0,0,2720,-0.2,17,532,0,0,135,0,0,295.7,294.9488257,1,6,2,294.9488257,1
0,0,6982,3.9,12,147,0,0,20.2,0,0,184.66,184.0654927,1,1,1,184.0654927,1
0,0,2723,2,10,104,0,0,20.2,0,0,156.61,156.0341926,1,1,1,156.0341926,0
0,1,7697,1.2,13,135,0,0,49.7,0,0,202.63,202.0396719,1,3,2,202.0396719,4
0,1,2725,3.4,19,249,0,0,16.1,0,0,274.79,274.1236763,1,2,0,274.1236763,5
0,0,2726,5.2,21,339,0,0,31.8,0,0,318.9,318.0957475,1,3,0,318.0957475,4
0,0,2727,2.3,17,345,0,0,83.7,0,0,276.74,276.0335411,1,3,2,276.0335411,4
0,0,667467,5.2,21,381,0,0,28.5,0,1,315.9,315.0848484,1,2,0,315.0848484,3
0,0,6301,3.5,14,214,0,0,33.1,0,0,228.07,226.9904692,1,2,1,226.9904692,0
0,0,54675777,-1.3,33,1010,0,0,182,5,0,478.9,478.1142934,1,9,6,478.1142934,2
0,1,2732,0.9,22,564,0,0,118,0,0,338.8,338.0128057,1,5,3,338.0128057,2
0,0,2733,1.8,11,185,0,0,38.3,0,0,169.56,168.9930561,1,2,1,168.9930561,0
0,2,137699107,N/A,30,329,0,0,1,0,0,435.1,434.3427772,4,2,1,434.3427772,8
0,0,221493,3.6,29,637,0,0,98,11,0,408.6,408.28757437,1,5,4,408.28757437,4
0,0,305,-0.4,7,46.5,0,1,20.2,0,0,104.17,104.107539070,1,1,1,104.107539070,2
0,0,656652,N/A,20,415,0,0,91.6,0,0,283.33,283.16443955,2,4,1,283.16443955,2
0,0,24766,-4.8,30,739,0,0,267,10,0,463.37,463.06319014,1,15,8,463.06319014,6
0,0,4369448,-4.1,21,403,0,0,160,2,0,321.35,321.09945651,1,8,6,321.09945651,10
0,0,23976,N/A,1,0,0,0,0,0,0,51.996,51.940505,1,0,0,51.940505,0
0,0,9002,-0.7,16,440,0,0,166,0,0,270.2,269.95040949,1,8,4,269.95040949,2
0,1,4052643,0.4,36,801,0,0,200,0,0,499.5,499.17031277,1,8,5,499.17031277,12
0,0,19003,1.3,23,559,0,0,138,3,0,341.4,341.14092740,1,6,3,341.14092740,3
0,0,6918155,5.3,39,1100,0,0,99.1,9,0,540.7,540.30870374,1,7,1,540.30870374,6
0,0,60613,-3.6,18,417,0,0,146,1,0,279.19,279.06202217,1,6,4,279.06202217,6
0,0,6435415,-1,24,519,0,0,155,2,1,358.5,358.15624311,1,7,4,358.15624311,11
0,0,56330,0.6,30,608,0,0,99.2,3,0,417.5,417.22637110,1,7,2,417.22637110,9
0,0,2754,3.1,27,485,0,0,81.9,0,0,369.5,369.21647512,1,5,1,369.21647512,7
0,0,2756,0.4,17,296,0,0,114,0,0,252.34,252.11571571,1,4,3,252.11571571,7
0,0,156419,6.1,26,422,0,0,12,1,0,357.4,357.17043419,1,4,1,357.17043419,6
0,0,3025,4.4,25,387,0,0,54.5,0,0,343.5,343.22597718,1,4,1,343.22597718,10
0,0,2758,2.5,11,164,0,0,9.2,0,0,154.25,154.135765193,1,1,0,154.135765193,0
0,0,637511,1.9,10,121,0,0,17.1,0,1,132.16,132.057514874,1,1,0,132.057514874,2
0,0,5315892,1.9,10,101,0,0,20.2,0,1,134.17,134.073164938,1,1,1,134.073164938,2
0,0,1547484,5.8,28,429,0,0,6.5,0,1,368.5,368.225248902,1,2,0,368.225248902,6
0,0,2762,2.1,19,449,0,0,88.4,0,0,262.22,262.05897142,1,7,1,262.05897142,2
0,1,2763,3.4,18,333,0,0,46.5,0,0,289.15,288.0319997,1,3,1,288.0319997,4
0,0,2764,-1.1,24,571,0,0,72.9,0,0,331.34,331.13321961,1,7,2,331.13321961,3
0,0,6917698,3.4,32,581,0,0,86.1,2,0,465.9,465.1830623,1,7,2,465.1830623,9
0,0,62887,7.9,67,1390,0,2,126,4,0,929.1,928.50852574,1,12,0,928.50852574,26
0,0,5702198,N/A,5,2.8,0,0,2,0,0,300.05,298.955598,3,2,2,298.955598,0
0,1,2771,3.2,24,466,0,0,36.3,0,0,324.4,324.16379146,1,4,0,324.16379146,5
0,0,311,-1.7,13,227,0,0,132,0,0,192.12,192.02700259,1,7,4,192.02700259,5
0,0,20279,0.8,19,338,0,0,119,3,0,285.69,285.0628670,1,7,3,285.0628670,2
0,0,84029,3.2,52,1190,0,0,183,18,0,748.0,747.47689126,1,14,4,747.47689126,8
0,0,5280980,-1.2,14,324,0,0,87.1,2,1,199.16,199.04807239,1,5,2,199.04807239,2
0,0,26987,5,24,376,0,0,12.5,2,0,343.9,343.1702921,1,2,0,343.1702921,6
0,0,2782,4,23,377,0,0,21.1,0,0,325.8,325.1345753,1,2,0,325.1345753,4
0,1,2783,2.2,17,233,0,0,58.3,0,0,277.19,276.0796186,1,3,3,276.0796186,4
0,1,2784,3.3,26,482,0,1,46.5,0,0,352.4,352.19126869,1,3,1,352.19126869,5
0,0,446598,2.2,27,502,0,0,128,9,0,425.0,424.1798710,1,7,4,424.1798710,7
0,0,2788,3.5,13,192,0,0,33.1,0,0,305.50,304.91044,1,2,1,304.91044,0
0,0,2789,2.1,21,423,0,0,40.6,0,0,300.74,300.0665554,1,2,0,300.0665554,1
0,0,5311051,2.5,28,808,0,0,74.6,8,0,410.9,410.1660152,1,5,2,410.1660152,2
0,0,71387,2.6,28,849,0,0,71.4,7,0,408.9,408.1503652,1,5,1,408.1503652,2
0,0,25419,-2.1,11,211,0,0,115,0,0,244.89,243.8860172,1,6,4,243.8860172,2
0,0,119182,0.9,20,370,0,0,119,4,0,303.68,303.0534451,1,8,3,303.0534451,2
0,0,2794,7.1,33,829,0,0,40,0,0,473.4,472.1221521,1,4,1,472.1221521,4
0,0,2796,3.3,16,232,0,0,35.5,0,0,242.70,242.0709720,1,3,0,242.0709720,5
0,0,1548955,7.2,29,481,0,0,12.5,0,1,406.0,405.1859422,1,2,0,405.1859422,9
0,0,2801,5.2,22,346,0,0,6.5,0,0,314.9,314.1549764,1,2,0,314.1549764,4
0,0,54680675,-1.5,35,1040,0,0,188,5,0,508.9,508.1248581,1,10,7,508.1248581,3
0,0,2802,2.4,22,491,0,0,87.3,0,0,315.71,315.0410689,1,4,1,315.0410689,1
0,0,2803,1.6,14,222,0,0,36.4,0,0,230.09,229.0173527,1,1,2,229.0173527,2
0,0,12492,2.3,22,498,0,0,101,2,0,345.8,345.0913904,1,5,2,345.0913904,3
0,0,60606,3.8,21,381,0,0,57.8,1,0,321.8,321.0590276,1,4,0,321.0590276,4
0,0,2812,5,25,396,0,0,17.8,0,0,344.8,344.1080262,1,1,0,344.1080262,4
0,0,6098,2.4,29,722,0,0,138,3,0,435.9,435.0655696,1,7,2,435.0655696,4
0,0,135398737,3.1,23,446,0,0,30.9,0,0,326.8,326.1298243,1,3,1,326.1298243,1
0,1,71717894,N/A,190,4680,0,0,724,28,0,2715.3,2713.2268385,8,36,16,2714.2301933,19
0,0,3032536,N/A,3,0,0,0,0,0,0,129.84,128.870899,3,2,0,128.870899,0
0,0,24965,N/A,6,62.2,0,0,88.6,0,0,155.00,154.884923,2,4,0,154.884923,0
0,0,25151504,5.7,54,1120,0,0,195,3,0,776.0,775.35496016,1,10,3,775.35496016,20
0,0,16222096,3.9,30,624,0,0,64.6,1,0,531.3,531.06306,1,7,3,531.06306,4
0,0,5284371,1.1,22,509,0,0,41.9,5,0,299.4,299.15214353,1,4,1,299.15214353,1
0,0,6167,1,29,740,0,0,83.1,1,0,399.4,399.16818752,1,6,1,399.16818752,5
0,1,160051,N/A,39,301,0,0,62.6,0,0,618.2,616.438046,6,5,4,616.438046,22
0,1,62816,N/A,18,116,0,0,101,0,0,281.83,281.1982382,2,6,5,281.1982382,11
0,1,5311054,-3.3,81,2050,0,0,491,12,0,1155.4,1154.74992724,1,18,18,1154.74992724,28
0,14,75007581,21.9,62,1490,0,0,25.8,0,0,849.4,848.78865120,1,2,0,848.78865120,14
0,0,16186200,-14.3,333,11700,0,0,2050,45,0,4757,4754.5000146,1,72,67,4756.5067243,166
0,0,16132265,-19.7,322,11200,0,0,1860,36,0,4541,4538.2593732,1,68,63,4540.2660828,148
0,0,222786,1.5,26,724,0,0,91.7,6,0,360.4,360.19367399,1,5,2,360.19367399,2
0,0,11626560,3.7,30,557,0,0,78,1,0,450.3,449.1185439,1,6,2,449.1185439,5
0,0,2882,1.9,34,835,0,0,166,0,0,468.4,468.06926132,1,11,3,468.06926132,8
0,0,688020,2.8,15,235,0,0,20.3,0,1,203.28,203.131014166,1,1,0,203.131014166,3
0,1,5368010,1.4,16,272,0,0,40.6,0,1,226.32,226.168127949,1,2,0,226.168127949,5
0,0,164827,N/A,2,0,0,0,1,0,0,79.55,78.924512,2,1,0,78.924512,0
0,0,969516,3.2,27,507,0,0,93.1,0,2,368.4,368.12598835,1,6,2,368.12598835,8
0,0,9864,-0.3,3,29.3,0,0,49.8,0,0,42.040,42.021798072,1,2,1,42.021798072,0
0,3,2893,4.2,20,331,0,0,46.5,0,0,276.4,276.17254462,1,3,1,276.17254462,4
0,0,6726,3.6,20,253,0,0,6.5,0,0,266.4,266.178298710,1,2,0,266.178298710,3
0,0,5838,1.8,17,392,0,0,75.3,0,0,236.27,236.11609238,1,3,2,236.11609238,2
0,0,2895,5.2,21,365,0,0,3.2,0,0,275.4,275.167399674,1,1,0,275.167399674,3
0,0,2898,5.5,27,503,0,0,52.6,0,0,364.4,364.16745924,1,4,0,364.16745924,6
0,1,2904,1.3,23,637,0,0,135,0,0,379.9,379.0427261,1,7,3,379.0427261,3
0,1,2905,2.7,21,331,0,0,49.8,0,0,291.4,291.18344366,1,4,1,291.18344366,7
0,1,2907,0.6,14,212,0,0,41.6,0,0,261.08,260.0248201,1,4,1,260.0248201,5
0,0,6234,-1.5,7,92.9,0,0,64.4,1,0,102.09,102.042927438,1,3,2,102.042927438,0
0,0,5284373,7.5,85,2330,0,0,279,12,1,1202.6,1201.84136802,1,12,5,1201.84136802,15
0,0,2913,4.7,22,423,0,0,3.2,0,0,287.4,287.167399674,1,1,0,287.167399674,0
0,0,5284537,3.1,26,797,0,0,54.4,8,0,374.9,374.1648724,1,3,1,374.1648724,1
0,0,5862,-2.5,7,75.3,0,0,64.3,1,0,121.16,121.01974964,1,4,3,121.01974964,2
0,0,67678,-6.3,14,192,0,0,177,2,0,240.3,240.02384922,1,8,4,240.02384922,7
0,0,6253,-2.1,17,383,0,0,129,4,0,243.22,243.08552052,1,5,4,243.08552052,2
0,0,10235,0.2,14,332,0,0,32.3,2,0,190.24,190.110613074,1,2,1,190.110613074,0
0,0,216210,1.7,35,757,0,0,150,0,0,471.5,471.20188768,1,7,4,471.20188768,9
0,0,44462760,4.8,35,817,0,0,147,0,0,519.6,519.10105173,1,11,2,519.10105173,6
0,0,135398738,-0.6,13,215,0,0,99.7,0,1,182.18,182.09160896,1,5,2,182.09160896,3
0,0,25154714,5.1,54,1190,0,0,175,4,0,738.9,738.38533134,1,8,4,738.38533134,13
0,0,11511120,4.4,33,665,0,0,79.4,0,1,469.9,469.1680809,1,7,2,469.1680809,7
0,0,457193,3.8,90,3030,0,0,356,10,0,1255.4,1254.62847470,1,18,5,1254.62847470,8
0,0,16134627,3.8,128,3740,0,0,573,18,0,1816.7,1814.6085580,1,30,21,1814.6085580,22
0,0,6323289,2.2,48,1340,0,0,185,5,3,690.8,690.32985036,1,11,2,690.32985036,7
0,20,772,-10.8,70,2410,0,0,652,0,0,1134.9,1134.0069961,1,38,15,1134.0069961,21
0,0,28417,3.8,25,677,0,0,46.3,6,0,337.5,337.204179104,1,3,1,337.204179104,1
0,0,2950,3.2,18,346,0,0,74.6,0,0,240.21,240.04225873,1,4,2,240.04225873,0
0,0,6914273,1.7,23,524,0,0,121,0,1,314.25,314.06511943,1,6,1,314.06511943,3
0,0,9887712,2.3,28,472,0,0,99.4,5,0,408.9,408.1339662,1,6,4,408.1339662,6
0,0,71353,5.1,23,337,0,0,12.5,1,0,305.4,305.177964357,1,2,0,305.177964357,6
0,0,2955,1,17,306,0,0,94.6,0,0,248.30,248.06194880,1,4,2,248.06194880,2
0,0,21585658,-5.1,115,3480,0,0,702,13,0,1620.7,1619.71036639,1,28,22,1619.71036639,35
0,0,91801202,4.1,32,693,0,0,88.9,1,0,450.9,450.1571017,1,5,1,450.1571017,4
0,0,444031,4.6,32,607,0,0,55.6,1,0,426.5,426.230728204,1,3,1,426.230728204,7
0,1,67171867,1.8,28,598,0,0,120,1,0,398.8,398.1258016,1,5,3,398.1258016,6
0,0,213039,2.9,38,853,0,0,149,5,0,547.7,547.23522170,1,9,3,547.23522170,12
0,0,56640146,4.3,35,938,0,0,113,0,0,493.6,493.16714214,1,6,2,493.16714214,6
0,0,3062316,3.6,33,642,0,0,135,0,0,488.0,487.1557220,1,9,3,487.1557220,7
0,0,30323,1.8,38,960,0,0,186,6,0,527.5,527.17914612,1,11,5,527.17914612,4
0,0,2966,0.8,13,202,0,0,53.1,0,0,175.23,175.110947427,1,1,2,175.110947427,1
0,0,451668,-1.2,16,356,0,0,121,3,0,228.21,228.08585488,1,4,3,228.08585488,2
0,1,65111,3.8,13,123,0,0,36.3,0,0,204.37,204.15478656,1,2,0,204.15478656,9
0,0,214348,3.8,28,540,0,0,108,0,0,373.4,373.10625597,1,6,3,373.10625597,4
0,0,2972,0.5,10,228,0,0,40.5,0,0,139.15,139.063328530,1,3,1,139.063328530,0
0,0,135565962,1.8,31,773,0,0,137,0,0,444.4,444.11987140,1,7,4,444.11987140,5
0,0,189821,2,32,996,0,0,102,8,0,441.5,441.21513771,1,7,1,441.21513771,4
0,0,16136245,3.5,117,3390,0,0,513,11,0,1632.3,1630.7487970,1,18,17,1630.7487970,41
0,0,6674,2.6,29,756,0,0,88.5,8,0,402.5,402.24062418,1,5,1,402.24062418,4
0,0,487101,2.7,30,755,0,0,120,0,0,440.8,440.0499171,1,11,3,440.0499171,3
0,0,6480466,5.6,38,795,0,0,104,1,0,534.5,534.17261902,1,11,0,534.17261902,7
0,0,5625,2.4,32,749,0,0,119,0,0,456.6,456.19435995,1,7,3,456.19435995,6
0,0,17925,3.1,20,413,0,0,41.5,0,0,305.2,304.0170183,1,2,1,304.0170183,1
0,0,54680690,0.7,32,961,0,0,182,5,0,464.9,464.0986433,1,9,6,464.0986433,2
0,0,222528,4.9,28,605,0,0,77.8,10,0,392.6,392.29265975,1,4,3,392.29265975,4
0,1,86278355,1.4,73,1880,0,0,301,10,0,1046.3,1045.57695690,1,15,5,1045.57695690,31
0,0,203911,4.8,25,427,0,0,12.5,2,0,333.5,333.209264485,1,2,0,333.209264485,2
0,0,2993,7.3,34,532,0,2,59.8,0,0,456.7,456.32529729,1,2,2,456.32529729,11
0,0,2973,-2.1,39,739,0,0,206,0,0,560.7,560.35336251,1,9,6,560.35336251,23
0,1,42113,2.6,10,97.7,0,0,9.2,0,0,168.04,168.00098366,1,7,0,168.00098366,2
0,0,2995,4.9,20,267,0,0,15.3,0,0,266.4,266.178298710,1,2,1,266.178298710,4
0,0,124087,4.5,22,425,0,0,24.9,0,0,310.8,310.1236763,1,2,1,310.1236763,0
0,0,5311065,-4,74,2040,0,0,489,7,0,1069.2,1068.42695588,1,15,13,1068.42695588,19
0,0,40973,4.9,23,605,0,0,20.2,6,0,310.5,310.229665576,1,1,1,310.229665576,2
0,0,5743,1.9,28,805,0,0,94.8,8,0,392.5,392.19990218,1,6,3,392.19990218,2
0,0,5826,1.8,10,84.7,0,0,26,1,0,135.21,135.104799419,1,1,1,135.104799419,2
0,0,66265,3.4,16,203,0,0,12,1,0,231.26,231.12348400,1,4,1,231.12348400,4
0,0,39912,3.5,15,203,0,0,37.3,1,0,206.28,206.130679813,1,2,1,206.130679813,4
0,0,667550,3.1,19,331,0,0,54.4,1,0,254.28,254.094294304,1,3,1,254.094294304,4
0,0,5311068,3.1,15,205,0,0,28.7,1,0,200.28,200.131348519,1,1,1,200.131348519,2
0,0,131204,-0.9,14,182,0,0,89.8,1,0,205.25,205.13140809,1,4,4,205.13140809,6
0,0,71384,-1.4,19,404,0,0,98.8,1,0,268.27,268.11715500,1,6,2,268.11715500,3
0,14,4125253,-7.2,34,625,0,0,277,0,0,504.4,504.16903493,1,16,11,504.16903493,11
0,0,5360696,3.4,20,370,0,0,12.5,3,0,271.4,271.193614421,1,2,0,271.193614421,1
0,0,92943,3.8,29,495,0,0,32.8,1,0,392.5,392.246378268,1,3,0,392.246378268,6
0,0,10100,4.2,25,397,0,0,29.5,2,0,339.5,339.219829168,1,3,0,339.219829168,9
0,0,5462328,1.5,27,692,0,0,65.1,5,0,369.4,369.15762283,1,6,0,369.15762283,4
0,0,3016,3,20,403,0,0,32.7,0,0,284.74,284.0716407,1,2,0,284.0716407,1
0,0,3019,1.2,14,360,0,0,66.9,0,0,230.67,229.9916763,1,3,1,229.9916763,0
0,0,11974,3.2,25,426,0,0,118,0,0,470.2,467.97965,1,4,4,469.97760,8
0,0,10188,N/A,28,323,0,0,104,0,0,519.0,515.934688,3,6,4,517.931738,1
0,0,15684,2.5,10,108,0,0,20.2,0,0,177.02,175.9795702,1,1,1,175.9795702,1
0,0,6391,2.3,5,30.6,0,0,0,0,0,120.91,119.9345117,1,2,0,119.9345117,0
0,0,3037,4.3,17,226,0,0,40.5,0,0,269.12,268.0057849,1,2,2,268.0057849,2
0,0,3038,0.3,16,452,0,0,137,0,0,305.2,303.9146044,1,6,2,303.9146044,2
0,0,3033,4.4,19,304,0,0,49.3,0,0,296.1,295.0166840,1,3,2,295.0166840,4
0,0,18381,2.9,30,746,0,0,138,3,0,470.3,469.0265972,1,7,2,469.0265972,4
0,0,3042,5.5,22,326,0,0,29.5,0,0,309.5,309.266779359,1,3,0,309.266779359,8
0,0,135398739,-1.2,17,348,0,0,88.7,2,0,236.23,236.09094026,1,5,2,236.09094026,2
0,0,667476,5.4,20,318,0,0,40.5,0,2,266.3,266.130679813,1,2,2,266.130679813,3
0,0,68861,1.8,23,679,0,0,61.1,4,0,311.4,311.188529040,1,3,1,311.188529040,1
0,0,28343,1.6,8,73,0,-1,36.3,0,0,148.3,148.02546667,1,2,0,148.02546667,2
0,1,7029,2.8,15,193,0,0,20.3,0,0,205.30,205.146664230,1,2,0,205.146664230,5
0,0,448537,5.1,20,286,0,0,40.5,0,1,268.3,268.146329876,1,2,2,268.146329876,4
0,0,24794466,-0.6,49,1080,0,0,223,4,0,679.8,679.40573244,1,9,7,679.40573244,18
0,0,11954369,2.3,28,791,0,0,74.6,9,0,394.5,394.19556569,1,6,2,394.19556569,2
